observation_date,DEXSZUS
2015-10-22,0.9710
2015-10-23,0.9769
2015-10-26,0.9815
2015-10-27,0.9848
2015-10-28,0.9848
2015-10-29,0.9915
2015-10-30,0.9858
2015-11-02,0.9853
2015-11-03,0.9922
2015-11-04,0.9933
2015-11-05,0.9964
2015-11-06,1.0048
2015-11-09,1.0017
2015-11-10,1.0076
2015-11-11,
2015-11-12,1.0014
2015-11-13,1.0088
2015-11-16,1.0079
2015-11-17,1.0169
2015-11-18,1.0198
2015-11-19,1.0140
2015-11-20,1.0183
2015-11-23,1.0205
2015-11-24,1.0161
2015-11-25,1.0220
2015-11-26,
2015-11-27,1.0305
2015-11-30,1.0282
2015-12-01,1.0296
2015-12-02,1.0274
2015-12-03,0.9996
2015-12-04,0.9986
2015-12-07,1.0026
2015-12-08,0.9940
2015-12-09,0.9866
2015-12-10,0.9888
2015-12-11,0.9828
2015-12-14,0.9823
2015-12-15,0.9921
2015-12-16,0.9852
2015-12-17,0.9987
2015-12-18,0.9940
2015-12-21,0.9912
2015-12-22,0.9866
2015-12-23,0.9938
2015-12-24,0.9872
2015-12-25,
2015-12-28,0.9878
2015-12-29,0.9924
2015-12-30,0.9890
2015-12-31,1.0017
2016-01-01,
2016-01-04,1.0042
2016-01-05,1.0096
2016-01-06,1.0084
2016-01-07,1.0018
2016-01-08,0.9972
2016-01-11,1.0000
2016-01-12,1.0030
2016-01-13,1.0064
2016-01-14,1.0072
2016-01-15,0.9984
2016-01-18,
2016-01-19,1.0032
2016-01-20,1.0032
2016-01-21,1.0112
2016-01-22,1.0148
2016-01-25,1.0148
2016-01-26,1.0189
2016-01-27,1.0176
2016-01-28,1.0134
2016-01-29,1.0226
2016-02-01,1.0202
2016-02-02,1.0181
2016-02-03,1.0070
2016-02-04,0.9926
2016-02-05,0.9938
2016-02-08,0.9885
2016-02-09,0.9720
2016-02-10,0.9779
2016-02-11,0.9706
2016-02-12,0.9768
2016-02-15,
2016-02-16,0.9884
2016-02-17,0.9926
2016-02-18,0.9940
2016-02-19,0.9893
2016-02-22,0.9986
2016-02-23,0.9920
2016-02-24,0.9860
2016-02-25,0.9894
2016-02-26,0.9967
2016-02-29,0.9960
2016-03-01,0.9994
2016-03-02,0.9981
2016-03-03,0.9920
2016-03-04,0.9926
2016-03-07,0.9969
2016-03-08,0.9939
2016-03-09,0.9957
2016-03-10,0.9857
2016-03-11,0.9813
2016-03-14,0.9860
2016-03-15,0.9852
2016-03-16,0.9879
2016-03-17,0.9680
2016-03-18,0.9682
2016-03-21,0.9678
2016-03-22,0.9705
2016-03-23,0.9731
2016-03-24,0.9766
2016-03-25,0.9780
2016-03-28,0.9732
2016-03-29,0.9744
2016-03-30,0.9636
2016-03-31,0.9583
2016-04-01,0.9588
2016-04-04,0.9597
2016-04-05,0.9572
2016-04-06,0.9537
2016-04-07,0.9552
2016-04-08,0.9536
2016-04-11,0.9538
2016-04-12,0.9546
2016-04-13,0.9651
2016-04-14,0.9667
2016-04-15,0.9670
2016-04-18,0.9636
2016-04-19,0.9599
2016-04-20,0.9671
2016-04-21,0.9722
2016-04-22,0.9774
2016-04-25,0.9742
2016-04-26,0.9713
2016-04-27,0.9710
2016-04-28,0.9687
2016-04-29,0.9598
2016-05-02,0.9556
2016-05-03,0.9541
2016-05-04,0.9574
2016-05-05,0.9686
2016-05-06,0.9697
2016-05-09,0.9698
2016-05-10,0.9746
2016-05-11,0.9699
2016-05-12,0.9693
2016-05-13,0.9756
2016-05-16,0.9772
2016-05-17,0.9761
2016-05-18,0.9822
2016-05-19,0.9894
2016-05-20,0.9920
2016-05-23,0.9919
2016-05-24,0.9930
2016-05-25,0.9908
2016-05-26,0.9898
2016-05-27,0.9916
2016-05-30,
2016-05-31,0.9934
2016-06-01,0.9892
2016-06-02,0.9902
2016-06-03,0.9781
2016-06-06,0.9720
2016-06-07,0.9663
2016-06-08,0.9594
2016-06-09,0.9639
2016-06-10,0.9632
2016-06-13,0.9662
2016-06-14,0.9640
2016-06-15,0.9647
2016-06-16,0.9662
2016-06-17,0.9610
2016-06-20,0.9616
2016-06-21,0.9596
2016-06-22,0.9584
2016-06-23,0.9566
2016-06-24,0.9702
2016-06-27,0.9787
2016-06-28,0.9812
2016-06-29,0.9794
2016-06-30,0.9792
2016-07-01,0.9730
2016-07-04,
2016-07-05,0.9768
2016-07-06,0.9778
2016-07-07,0.9781
2016-07-08,0.9843
2016-07-11,0.9830
2016-07-12,0.9869
2016-07-13,0.9834
2016-07-14,0.9806
2016-07-15,0.9834
2016-07-18,0.9822
2016-07-19,0.9850
2016-07-20,0.9872
2016-07-21,0.9869
2016-07-22,0.9888
2016-07-25,0.9869
2016-07-26,0.9924
2016-07-27,0.9936
2016-07-28,0.9806
2016-07-29,0.9690
2016-08-01,0.9671
2016-08-02,0.9643
2016-08-03,0.9716
2016-08-04,0.9738
2016-08-05,0.9796
2016-08-08,0.9838
2016-08-09,0.9826
2016-08-10,0.9759
2016-08-11,0.9722
2016-08-12,0.9738
2016-08-15,0.9714
2016-08-16,0.9622
2016-08-17,0.9640
2016-08-18,0.9576
2016-08-19,0.9594
2016-08-22,0.9625
2016-08-23,0.9622
2016-08-24,0.9673
2016-08-25,0.9684
2016-08-26,0.9718
2016-08-29,0.9780
2016-08-30,0.9822
2016-08-31,0.9830
2016-09-01,0.9792
2016-09-02,0.9804
2016-09-05,
2016-09-06,0.9718
2016-09-07,0.9702
2016-09-08,0.9726
2016-09-09,0.9770
2016-09-12,0.9736
2016-09-13,0.9740
2016-09-14,0.9708
2016-09-15,0.9714
2016-09-16,0.9794
2016-09-19,0.9798
2016-09-20,0.9781
2016-09-21,0.9758
2016-09-22,0.9678
2016-09-23,0.9702
2016-09-26,0.9668
2016-09-27,0.9718
2016-09-28,0.9724
2016-09-29,0.9655
2016-09-30,0.9694
2016-10-03,0.9740
2016-10-04,0.9780
2016-10-05,0.9770
2016-10-06,0.9798
2016-10-07,0.9806
2016-10-10,
2016-10-11,0.9878
2016-10-12,0.9902
2016-10-13,0.9870
2016-10-14,0.9902
2016-10-17,0.9880
2016-10-18,0.9886
2016-10-19,0.9894
2016-10-20,0.9916
2016-10-21,0.9951
2016-10-24,0.9920
2016-10-25,0.9940
2016-10-26,0.9927
2016-10-27,0.9940
2016-10-28,0.9932
2016-10-31,0.9890
2016-11-01,0.9790
2016-11-02,0.9701
2016-11-03,0.9746
2016-11-04,0.9682
2016-11-07,0.9758
2016-11-08,0.9757
2016-11-09,0.9812
2016-11-10,0.9878
2016-11-11,
2016-11-14,0.9978
2016-11-15,1.0015
2016-11-16,1.0019
2016-11-17,1.0048
2016-11-18,1.0094
2016-11-21,1.0112
2016-11-22,1.0100
2016-11-23,1.0156
2016-11-24,
2016-11-25,1.0136
2016-11-28,1.0158
2016-11-29,1.0132
2016-11-30,1.0187
2016-12-01,1.0126
2016-12-02,1.0110
2016-12-05,1.0103
2016-12-06,1.0093
2016-12-07,1.0065
2016-12-08,1.0154
2016-12-09,1.0184
2016-12-12,1.0157
2016-12-13,1.0118
2016-12-14,1.0099
2016-12-15,1.0334
2016-12-16,1.0258
2016-12-19,1.0226
2016-12-20,1.0282
2016-12-21,1.0262
2016-12-22,1.0246
2016-12-23,1.0268
2016-12-26,
2016-12-27,1.0284
2016-12-28,1.0313
2016-12-29,1.0230
2016-12-30,1.0160
2017-01-02,
2017-01-03,1.0266
2017-01-04,1.0228
2017-01-05,1.0107
2017-01-06,1.0150
2017-01-09,1.0148
2017-01-10,1.0158
2017-01-11,1.0203
2017-01-12,1.0066
2017-01-13,1.0098
2017-01-16,
2017-01-17,1.0028
2017-01-18,1.0028
2017-01-19,1.0094
2017-01-20,
2017-01-23,0.9990
2017-01-24,0.9998
2017-01-25,0.9996
2017-01-26,1.0011
2017-01-27,0.9992
2017-01-30,0.9976
2017-01-31,0.9888
2017-02-01,0.9930
2017-02-02,0.9894
2017-02-03,0.9910
2017-02-06,0.9934
2017-02-07,0.9970
2017-02-08,0.9934
2017-02-09,1.0013
2017-02-10,1.0028
2017-02-13,1.0054
2017-02-14,1.0072
2017-02-15,1.0062
2017-02-16,0.9992
2017-02-17,1.0022
2017-02-20,
2017-02-21,1.0083
2017-02-22,1.0109
2017-02-23,1.0062
2017-02-24,1.0055
2017-02-27,1.0051
2017-02-28,1.0022
2017-03-01,1.0072
2017-03-02,1.0120
2017-03-03,1.0118
2017-03-06,1.0114
2017-03-07,1.0130
2017-03-08,1.0146
2017-03-09,1.0131
2017-03-10,1.0104
2017-03-13,1.0068
2017-03-14,1.0078
2017-03-15,1.0080
2017-03-16,0.9953
2017-03-17,0.9978
2017-03-20,0.9966
2017-03-21,0.9936
2017-03-22,0.9900
2017-03-23,0.9924
2017-03-24,0.9910
2017-03-27,0.9830
2017-03-28,0.9850
2017-03-29,0.9966
2017-03-30,0.9969
2017-03-31,0.9998
2017-04-03,1.0029
2017-04-04,1.0022
2017-04-05,1.0050
2017-04-06,1.0046
2017-04-07,1.0066
2017-04-10,1.0077
2017-04-11,1.0072
2017-04-12,1.0054
2017-04-13,1.0047
2017-04-14,1.0038
2017-04-17,1.0022
2017-04-18,0.9978
2017-04-19,0.9986
2017-04-20,0.9960
2017-04-21,0.9987
2017-04-24,0.9964
2017-04-25,0.9925
2017-04-26,0.9957
2017-04-27,0.9948
2017-04-28,0.9944
2017-05-01,0.9955
2017-05-02,0.9913
2017-05-03,0.9913
2017-05-04,0.9890
2017-05-05,0.9876
2017-05-08,0.9979
2017-05-09,1.0074
2017-05-10,1.0088
2017-05-11,1.0061
2017-05-12,1.0008
2017-05-15,0.9964
2017-05-16,0.9878
2017-05-17,0.9808
2017-05-18,0.9763
2017-05-19,0.9754
2017-05-22,0.9736
2017-05-23,0.9740
2017-05-24,0.9769
2017-05-25,0.9720
2017-05-26,0.9753
2017-05-29,
2017-05-30,0.9744
2017-05-31,0.9684
2017-06-01,0.9712
2017-06-02,0.9642
2017-06-05,0.9657
2017-06-06,0.9628
2017-06-07,0.9657
2017-06-08,0.9675
2017-06-09,0.9700
2017-06-12,0.9688
2017-06-13,0.9692
2017-06-14,0.9662
2017-06-15,0.9749
2017-06-16,0.9739
2017-06-19,0.9745
2017-06-20,0.9759
2017-06-21,0.9744
2017-06-22,0.9728
2017-06-23,0.9692
2017-06-26,0.9706
2017-06-27,0.9638
2017-06-28,0.9608
2017-06-29,0.9569
2017-06-30,0.9586
2017-07-03,0.9632
2017-07-04,
2017-07-05,0.9652
2017-07-06,0.9634
2017-07-07,0.9644
2017-07-10,0.9658
2017-07-11,0.9672
2017-07-12,0.9648
2017-07-13,0.9685
2017-07-14,0.9654
2017-07-17,0.9627
2017-07-18,0.9526
2017-07-19,0.9548
2017-07-20,0.9507
2017-07-21,0.9468
2017-07-24,0.9456
2017-07-25,0.9496
2017-07-26,0.9580
2017-07-27,0.9656
2017-07-28,0.9685
2017-07-31,0.9650
2017-08-01,0.9655
2017-08-02,0.9684
2017-08-03,0.9690
2017-08-04,0.9721
2017-08-07,0.9728
2017-08-08,0.9766
2017-08-09,0.9649
2017-08-10,0.9647
2017-08-11,0.9620
2017-08-14,0.9714
2017-08-15,0.9718
2017-08-16,0.9744
2017-08-17,0.9633
2017-08-18,0.9642
2017-08-21,0.9629
2017-08-22,0.9668
2017-08-23,0.9667
2017-08-24,0.9646
2017-08-25,0.9574
2017-08-28,0.9554
2017-08-29,0.9480
2017-08-30,0.9583
2017-08-31,0.9610
2017-09-01,0.9626
2017-09-04,
2017-09-05,0.9577
2017-09-06,0.9537
2017-09-07,0.9498
2017-09-08,0.9456
2017-09-11,0.9533
2017-09-12,0.9596
2017-09-13,0.9639
2017-09-14,0.9660
2017-09-15,0.9594
2017-09-18,0.9630
2017-09-19,0.9628
2017-09-20,0.9617
2017-09-21,0.9692
2017-09-22,0.9694
2017-09-25,0.9682
2017-09-26,0.9706
2017-09-27,0.9745
2017-09-28,0.9710
2017-09-29,0.9688
2017-10-02,0.9737
2017-10-03,0.9734
2017-10-04,0.9756
2017-10-05,0.9792
2017-10-06,0.9777
2017-10-09,
2017-10-10,0.9744
2017-10-11,0.9732
2017-10-12,0.9760
2017-10-13,0.9745
2017-10-16,0.9735
2017-10-17,0.9804
2017-10-18,0.9817
2017-10-19,0.9751
2017-10-20,0.9844
2017-10-23,0.9862
2017-10-24,0.9890
2017-10-25,0.9888
2017-10-26,0.9950
2017-10-27,0.9990
2017-10-30,0.9969
2017-10-31,0.9968
2017-11-01,1.0014
2017-11-02,0.9977
2017-11-03,1.0002
2017-11-06,0.9990
2017-11-07,0.9996
2017-11-08,0.9997
2017-11-09,0.9958
2017-11-10,
2017-11-13,0.9975
2017-11-14,0.9914
2017-11-15,0.9902
2017-11-16,0.9926
2017-11-17,0.9882
2017-11-20,0.9923
2017-11-21,0.9916
2017-11-22,0.9838
2017-11-23,
2017-11-24,0.9788
2017-11-27,0.9804
2017-11-28,0.9831
2017-11-29,0.9837
2017-11-30,0.9838
2017-12-01,0.9762
2017-12-04,0.9858
2017-12-05,0.9868
2017-12-06,0.9904
2017-12-07,0.9921
2017-12-08,0.9928
2017-12-11,0.9900
2017-12-12,0.9926
2017-12-13,0.9894
2017-12-14,0.9900
2017-12-15,0.9903
2017-12-18,0.9856
2017-12-19,0.9857
2017-12-20,0.9859
2017-12-21,0.9890
2017-12-22,0.9898
2017-12-25,
2017-12-26,0.9891
2017-12-27,0.9870
2017-12-28,0.9774
2017-12-29,0.9738
2018-01-01,
2018-01-02,0.9718
2018-01-03,0.9762
2018-01-04,0.9753
2018-01-05,0.9752
2018-01-08,0.9762
2018-01-09,0.9832
2018-01-10,0.9780
