date,AUSTRALIA,FRANCE,GERMANY,JAPAN,SWITZERLAND,UNITED KINGDOM
2002-01-31,,,,,,
2002-02-28,,,,,,
2002-03-28,,,,,,
2002-03-29,,,,,,
2002-04-30,-0.01754045448216557,-0.04702148217607349,-0.04810331545673474,0.021371640239380874,-0.003595704645543263,-0.015350578083363486
2002-05-31,-0.0027204527730010364,-0.0293887472475155,-0.027075370887189476,0.037437278516648576,0.0035099651904475504,-0.01342721305709238
2002-06-27,-0.029272995461228524,,,,,
2002-06-28,,-0.08681207638683097,-0.0740168136246927,-0.08026833280323964,-0.07706841850603996,-0.08811494921639929
2002-07-31,-0.04047397585038193,-0.10541897058117156,-0.11024350542669326,-0.05630345445273133,-0.1317156643675047,-0.09142204784455565
2002-08-30,0.013660256661453873,-0.005978422560893204,-0.0042519848037850805,-0.023221412802287955,0.005788131000215246,0.0009867164063906975
2002-09-30,-0.043134638173653816,-0.149928460134373,-0.20623986202385436,-0.020297294333614824,-0.08879412966804345,-0.11575047172720754
2002-10-31,0.009484179126507453,0.10918864809317608,0.10244854816054128,-0.05981086279692027,0.03130337973379249,0.07264725793125071
2002-11-29,-0.008254573603221571,0.045139564095645124,0.026514746449343374,0.034657709110705315,0.038993662901612325,0.030039532716085726
2002-12-30,,,-0.10300596637899684,-0.052248240902242116,-0.0792150229310904,
2002-12-31,-0.013432166177827165,-0.06749201162360408,,,,-0.054408571996542254
2003-01-31,-0.017564088250613175,-0.04231790120144907,-0.034786321101358375,-0.024918752017541124,-0.04900751535833592,-0.08677048550663569
2003-02-28,-0.05573027207453718,-0.054163700874350185,-0.054840819897223336,-0.0019482346831533048,-0.05205242478270766,0.02544446594913019
2003-03-31,0.038347073182670055,-0.04603694055922547,-0.0391475119870317,-0.030193079630281616,-0.007697929221218147,-0.00660162982570256
2003-04-30,0.04291170869240335,0.11227844618823801,0.1669595727328823,0.016162048808765928,0.12164442562694822,0.08894932318300675
2003-05-30,0.002164612064557536,0.03291444994335757,0.022779630410590057,0.04947330258208871,0.0094338768291935,0.04197660661368818
2003-06-30,0.01485668895818737,0.03240663171993674,0.06481794793653295,0.07856789649458062,0.0370982448580377,0.0011491597064218206
2003-07-31,0.03245107603016595,0.03561503234284524,0.06036922899725239,0.04157719837508855,0.04896243203048356,0.03404823816488611
2003-08-29,0.025347500833037273,0.03246179779604985,0.009154447527597864,0.06521606421259696,0.022289647469788898,0.010966888387980211
2003-09-30,0.004583018682339679,-0.04054117598134832,-0.04578502418897967,0.02503848971978906,-0.014603415385888052,-0.01570234268443471
2003-10-31,0.03180153786648665,0.06601449754828237,0.09600536817716931,0.027066214458860705,0.04280568442846233,0.04449413793607082
2003-11-28,-0.01925817764590021,0.012890928667748547,0.01583694296807292,-0.03815152602676042,0.01801020597261116,0.012161780527166988
2003-12-30,,,0.035235631200871254,0.042865678715717115,0.02614832992716032,
2003-12-31,0.03230512398786489,0.0320905784051444,,,,0.026453036830873744
2004-01-30,-0.01065666057123571,0.02770089069906423,0.03571916746979886,0.006267583268634747,0.050550243180321086,-0.013271042624903862
2004-02-27,0.026016838463657876,0.02580346667068345,-0.0033726594352343486,0.032890817186592036,0.016410853213712384,0.02600340344307228
