date,Australia,Britain,France,Germany,Japan,Switzerland
2002-04,0.027279521674140408,0.011712523390394285,0.03498871331828445,0.03498871331828445,0.03479169139465883,0.04109761470199504
2002-05,0.033466715169152575,0.016372105767913436,0.042639040348963916,0.042639040348963916,0.02501814819471097,0.0318202480680563
2002-06,-0.025343189017951562,0.04906652288198421,0.039117247149879825,0.039117247149879825,0.04572893262119888,0.046269873624133755
2002-07,-0.022571325388226718,-0.012656601349180887,-0.015500754906894896,-0.015500754906894896,-0.009190479752119196,-0.016965001335826912
2002-08,0.009606502863476783,0.01268870380010416,0.0025559758715878312,0.0025559758715878312,-0.01722278200829223,0.0027459647712813153
2002-09,0.006770356816102537,0.0007710595643514039,0.0006118702834998306,0.0006118702834998306,-0.022837160241050432,-6.697026520223795e-05
2002-10,0.020174482006543072,0.008731942215088176,0.020485120260905137,0.020485120260905137,0.018911600315440032,0.018692863965070333
2002-11,0.001959736326385159,0.009674750175036663,0.01807650054928593,0.01807650054928593,-0.002338118134854398,0.018765638031693007
2002-12,0.036450924608819275,0.01966841076719403,0.04198548165587595,0.04198548165587595,0.025919657142760906,0.04525971667272068
2003-01,0.021787613655858715,-0.005935085007727871,0.01534550932027865,0.01534550932027865,-0.004395921161676143,0.011983531833553883
2003-02,0.00990597716588317,-0.015797002301138185,0.0011126564673157996,0.0011126564673157996,0.005483325483561364,-0.0008814455707359879
2003-03,0.014131338320864426,-0.00543443917851497,0.006020190793738955,0.006020190793738955,-0.01007464865090281,-0.012261481535224562
2003-04,0.06032786885245911,0.03081517250142956,0.06389246915853425,0.06389246915853425,0.021529700148507195,0.05125467164975982
2003-05,0.028447742733456974,0.023730276134122274,0.010211145725164445,0.010211145725164445,-0.00812057906345864,-0.006441345862382738
2003-06,-0.006764882742032561,-0.023360828466494035,-0.026469076580435093,-0.026469076580435093,-0.003091092447169686,-0.030490044816692312
2003-07,-0.01347056152565447,-0.01738487146291844,-0.018477782666080182,-0.018477782666080182,0.0002823135213849252,-0.014481210629208477
2003-08,0.01795029150046016,0.01355166572557867,0.010040340654415149,0.010040340654415149,0.03364459930313591,0.004947973513788774
2003-09,0.047174076865109264,0.03943051686784283,0.03967338244430635,0.03967338244430635,0.048444913261275487,0.03940402359703522
2003-10,0.03022452504317792,0.006252977608384918,-0.0003414717432132115,-0.0003414717432132115,0.002909932238971788,-0.007208289532963027
2003-11,0.032550991897177965,0.036633721962478584,0.050213492741246764,0.050213492741246764,0.013366723069083555,0.05338922724037035
2003-12,0.04410769855229343,0.042189997716373516,0.02764677183281837,0.02764677183281837,0.013825357467170295,0.02033734161891677
2004-01,0.006867953868083415,0.022897836209257772,0.00015825288811519066,0.00015825288811519066,-0.004117783219424079,-0.00457904884318739
2004-02,-0.03526383526383524,-0.022063942590906604,-0.02998417721518991,-0.02998417721518991,-0.01665934053782073,-0.025825637814994706
2004-03,-0.007070437566702351,-0.012595148129894382,-0.022184161161405997,-0.022184161161405997,0.007981875671116377,-0.014727426941167234
2004-04,-0.05427918849926104,-0.009483667017913535,0.0009175077154056875,0.0009175077154056875,-0.04046133551998277,0.010125399174390344
2004-05,-0.014490694700951821,0.023460246360582332,0.012166666666666623,0.012166666666666623,0.025242704251710713,0.026873550347916646
2004-06,0.032290615539858694,0.008698506482849184,0.009879795817553114,0.009879795817553114,-0.0004886420409344978,0.004095727593960728
2004-07,-0.006982265046781183,-0.012745417073435338,-0.006114462742540226,-0.006114462742540226,-0.006771982408267528,-0.013546700467400804
2004-08,-0.011672057375896463,-0.01461297588309617,0.002706914937248674,0.002706914937248674,0.001291654025654985,-0.0004750969989704585
2004-09,0.04396698918611275,0.007805095612421258,0.023151178010471198,0.023151178010471198,0.012022963041269893,0.024249797242497758
2004-10,0.050020444323292834,0.029319024174365178,0.03917806028623983,0.03917806028623983,0.03901183392391532,0.052856288959098406
2004-11,-0.0037642782969885954,0.036491642930080115,0.031468800492421276,0.031468800492421276,0.008559836008723646,0.021456607064980236
2004-12,-0.0009120521172637432,-0.02535517992326048,-0.02110995076831269,-0.02110995076831269,0.004542243639988041,-0.027730664857530396
2005-01,0.018779342723004654,0.003936798425280669,-0.008382229673093135,-0.008382229673093135,-0.015276689898060159,-0.010572243665044532
2005-02,0.004608294930875637,0.009114514334163586,0.01321755167909022,0.01321755167909022,-0.0029461979225551905,0.013780197346036069
2005-03,-0.014016309887869532,-0.004306044215722421,-0.018354190367842246,-0.018354190367842246,-0.01809339719274804,-0.01656349339133337
2005-04,-0.009692426983716803,-0.021201413427561728,-0.01900641273275126,-0.01900641273275126,0.005615637477109514,-0.017909957279001094
2005-05,0.0005219887772413768,-0.020583005549867993,-0.042687248956446426,-0.042687248956446426,-0.019789916623217222,-0.038926174496644164
2005-06,-0.018651362984218194,-0.03685976783847729,-0.00937885643768003,-0.00937885643768003,-0.02863867587882479,-0.021629972962533862
2005-07,0.01196172248803829,0.02496144399383108,0.02109459347230304,0.02109459347230304,0.012178307784804781,0.025021775279119605
2005-08,0.004859469398476539,0.006687472135532775,-0.00496136640910939,-0.00496136640910939,-0.005685955465259455,-0.0033146555125877926
2005-09,-0.01516141680826043,-0.022863153232949577,-0.017328755926107657,-0.017328755926107657,-0.03160543051027478,-0.016226708074534267
2005-10,-0.024153948241539477,-0.01710951220893988,-0.01938113458659115,-0.01938113458659115,-0.030260691914160674,-0.01754385964912285
2005-11,0.009519923840609285,0.006282782869329592,0.006107388243277524,0.006107388243277524,-7.090857521046657e-05,0.004366812227074276
2005-12,0.011046746598410326,0.013059915225111657,0.022342129668661975,0.022342129668661975,0.02585720904253258,0.021921240115869257
